"lat","lon","Name","SARPID","Source","SourceID","Snapped","NHDPlusID","River","StreamSizeClass","FlowsToOcean","NIDID","NIDFederalID","PartnerID","Estimated","AnnualVelocity","AnnualFlow","TotDASqKm","YearCompleted","FERCRegulated","StateRegulated","NRCSDam","FedRegulatoryAgency","WaterRight","IsPriority","Height","Length","Width","Hazard","Construction","Purpose","Passability","FishScreen","ScreenType","Feasibility","Recon","Diversion","LowheadDam","StorageVolume","WaterbodyAcres","Fatality","RelicensingYear","Removed","YearRemoved","YearSurveyed","Condition","PassageFacility","TESpp","StateSGCNSpp","RegionalSGCNSpp","Trout","DiadromousHabitat","OwnerType","BarrierOwnerType","ProtectedLand","SourceLink","EJTract","EJTribal","NativeTerritories","Resilience","BrookTroutPortfolio","WildScenicRiver","Wilderness","FishHabitatPartnership","Basin","Subbasin","Subwatershed","HUC2","HUC6","HUC8","HUC10","HUC12","State","County","CongressionalDistrict","Excluded","Invasive","OnLoop","HasNetwork","Ranked","Intermittent","Canal","StreamOrder","Landcover","SizeClasses","PerennialSizeClasses","MainstemSizeClasses","UpstreamBarrierSARPID","UpstreamBarrier","UpstreamBarrierMiles","DownstreamBarrierSARPID","DownstreamBarrier","DownstreamBarrierMiles","TotalUpstreamMiles","PerennialUpstreamMiles","IntermittentUpstreamMiles","AlteredUpstreamMiles","UnalteredUpstreamMiles","PercentUnaltered","PerennialUnalteredUpstreamMiles","PercentPerennialUnaltered","ResilientUpstreamMiles","PercentResilient","UpstreamDrainageAcres","UnalteredWaterbodyAcres","UnalteredWetlandAcres","HasUpstreamEJTract","HasUpstreamEJTribal","TotalDownstreamMiles","FreeDownstreamMiles","FreePerennialDownstreamMiles","FreeIntermittentDownstreamMiles","FreeAlteredDownstreamMiles","FreeUnalteredDownstreamMiles","FreeResilientDownstreamMiles","GainMiles","PerennialGainMiles","FunctionalNetworkMiles","PerennialFunctionalNetworkMiles","TotalMainstemUpstreamMiles","PerennialMainstemUpstreamMiles","IntermittentMainstemUpstreamMiles","AlteredMainstemUpstreamMiles","UnalteredMainstemUpstreamMiles","PerennialUnalteredMainstemUpstreamMiles","PercentMainstemUnaltered","MainstemUpstreamImpairment","TotalMainstemDownstreamMiles","FreeMainstemDownstreamMiles","FreePerennialMainstemDownstreamMiles","FreeIntermittentMainstemDownstreamMiles","FreeAlteredMainstemDownstreamMiles","FreeUnalteredMainstemDownstreamMiles","MainstemDownstreamImpairment","MainstemGainMiles","PerennialMainstemGainMiles","MainstemNetworkMiles","PerennialMainstemNetworkMiles","FreeLinearDownstreamMiles","FreePerennialLinearDownstreamMiles","FreeIntermittentLinearDownstreamMiles","FreeAlteredLinearDownstreamMiles","FreeUnalteredLinearDownstreamMiles","HasLinearDownstreamEJTract","HasLinearDownstreamEJTribal","UpstreamWaterfalls","UpstreamDams","UpstreamSmallBarriers","UpstreamRoadCrossings","UpstreamHeadwaters","TotalUpstreamRoadCrossings","TotalUpstreamDams","TotalDownstreamWaterfalls","TotalDownstreamDams","TotalDownstreamSmallBarriers","MilesToOutlet","InvasiveNetwork","EasternBrookTroutHabitatUpstreamMiles","FreeEasternBrookTroutHabitatDownstreamMiles","State_NC_tier","State_WC_tier","State_NCWC_tier","State_PNC_tier","State_PWC_tier","State_PNCWC_tier","State_MNC_tier","State_MWC_tier","State_MNCWC_tier","HUC8_NC_tier","HUC8_WC_tier","HUC8_NCWC_tier","HUC8_PNC_tier","HUC8_PWC_tier","HUC8_PNCWC_tier","HUC8_MNC_tier","HUC8_MWC_tier","HUC8_MNCWC_tier","URL"
39.609272,-74.49258,"","NJ933919","Estimated Dams July 2026","2021554",false,-1,"","","off network","","","","yes",-1,-1,-1,0,"Unknown","Unknown","No","","Unknown","not identified as a priority by resource managers",0,0,55,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Not assessed","Not yet evaluated","Unknown","Unknown",,-1,0,0,"no",0,0,"Unknown","Unknown or none",0,0,0,"not recorded","off network","State land","Unknown","yes","","no","no","Lenapehoking (Lenni-Lenape)","Above average","Not assessed / not a brook trout population","","no","Atlantic Coastal Fish Habitat Partnership","Mid Atlantic Coastal","Mullica-Toms","Wading River","02","020403","02040301","0204030105","020403010505","New Jersey","Burlington","NJ03","no","no","no","no","no","off network","stream is identified by NHD as a canal/ditch",-1,-1,-1,-1,-1,"","",-1,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network","off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"",-1,-1,-1,-1,-1,-1,"",-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network","off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"https://tool.aquaticbarriers.org/report/dams/NJ933919"
40.31527,-74.42177,"","NJ933921","Estimated Dams July 2026","2017039",false,-1,"","","off network","","","","yes",-1,-1,-1,0,"Unknown","Unknown","No","","Unknown","not identified as a priority by resource managers",0,0,241,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Not assessed","Not yet evaluated","Unknown","Unknown",,-1,0,0,"no",0,0,"Unknown","Unknown or none",0,0,0,"not recorded","off network","","Unknown","no","","no","no","Lenapehoking (Lenni-Lenape)","Below average","Not assessed / not a brook trout population","","no","Atlantic Coastal Fish Habitat Partnership","Lower Hudson","Raritan","Manalapan Brook","02","020301","02030105","0203010504","020301050401","New Jersey","Middlesex","NJ12","no","no","no","no","no","off network","stream is identified by NHD as a canal/ditch",-1,-1,-1,-1,-1,"","",-1,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network","off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"",-1,-1,-1,-1,-1,-1,"",-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network","off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"https://tool.aquaticbarriers.org/report/dams/NJ933921"
39.48361,-74.4768,"","NJ933929","Estimated Dams July 2026","2035541",false,-1,"","","off network","","","","yes",-1,-1,-1,0,"Unknown","Unknown","No","","Unknown","not identified as a priority by resource managers",0,0,167,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Not assessed","Not yet evaluated","Unknown","Unknown",,-1,0,0,"no",0,0,"Unknown","Unknown or none",0,0,0,"not recorded","off network","","Unknown","no","","no","no","Lenapehoking (Lenni-Lenape)","Average","Not assessed / not a brook trout population","","no","Atlantic Coastal Fish Habitat Partnership","Mid Atlantic Coastal","Mullica-Toms","Nacote Creek","02","020403","02040301","0204030106","020403010609","New Jersey","Atlantic","NJ02","no","no","no","no","no","off network","stream is identified by NHD as a canal/ditch",-1,-1,-1,-1,-1,"","",-1,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network","off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"",-1,-1,-1,-1,-1,-1,"",-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network","off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"https://tool.aquaticbarriers.org/report/dams/NJ933929"
39.290268,-74.8578,"","NJ933937","Estimated Dams July 2026","2021473",false,-1,"","","off network","","","","yes",-1,-1,-1,0,"Unknown","Unknown","No","","Unknown","not identified as a priority by resource managers",0,0,106,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Not assessed","Not yet evaluated","Unknown","Unknown",,-1,0,0,"no",0,0,"Unknown","Unknown or none",0,0,0,"not recorded","off network","","Unknown","no","","yes","no","Lenapehoking (Lenni-Lenape)","Slightly above average","Not assessed / not a brook trout population","","no","Atlantic Coastal Fish Habitat Partnership","Mid Atlantic Coastal","Great Egg Harbor","Upper Tuckahoe River","02","020403","02040302","0204030203","020403020301","New Jersey","Cape May","NJ02","no","no","no","no","no","off network","stream is identified by NHD as a canal/ditch",-1,-1,-1,-1,-1,"","",-1,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network","off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"",-1,-1,-1,-1,-1,-1,"",-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network","off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"https://tool.aquaticbarriers.org/report/dams/NJ933937"
39.639507,-74.84644,"","NJ933938","Estimated Dams July 2026","2019937",false,-1,"","","off network","","","","yes",-1,-1,-1,0,"Unknown","Unknown","No","","Unknown","not identified as a priority by resource managers",0,0,124,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Not assessed","Not yet evaluated","Unknown","Unknown",,-1,0,0,"no",0,0,"Unknown","Unknown or none",0,0,0,"not recorded","off network","","Unknown","no","","no","no","Lenapehoking (Lenni-Lenape)","Slightly below average","Not assessed / not a brook trout population","","no","Atlantic Coastal Fish Habitat Partnership","Mid Atlantic Coastal","Great Egg Harbor","Penny Pot Stream","02","020403","02040302","0204030201","020403020105","New Jersey","Camden","NJ01","no","no","no","no","no","off network","stream is identified by NHD as a canal/ditch",-1,-1,-1,-1,-1,"","",-1,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network","off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"",-1,-1,-1,-1,-1,-1,"",-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network","off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"https://tool.aquaticbarriers.org/report/dams/NJ933938"
40.600502,-74.87014,"","NJ933944","Estimated Dams July 2026","2015860",true,1.0000100010223e+13,"","1a","no","","","","yes",-1,0.017282,0.31870002,0,"Unknown","Unknown","No","","Unknown","not identified as a priority by resource managers",0,0,62,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Likely infeasible","Not yet evaluated","Unknown","No",,0.82214254,0,0,"no",0,0,"Unknown","Unknown or none",0,1,0,"not recorded","not located on a reach associated with anadromous / catadromous species habitat","","Unknown","no","","no","no","Lenapehoking (Lenni-Lenape)","Slightly below average","Not assessed / not a brook trout population","","no","Atlantic Coastal Fish Habitat Partnership, Eastern Brook Trout Joint Venture","Lower Hudson","Raritan","Middle South Branch Raritan River","02","020301","02030105","0203010501","020301050108","New Jersey","Hunterdon","NJ07","no","no","yes","no","no","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",1,-1,-1,-1,-1,"","",-1,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network","off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"",-1,-1,-1,-1,-1,-1,"",-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network","off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"https://tool.aquaticbarriers.org/report/dams/NJ933944"
40.76772,-74.560905,"","NJ933982","Estimated Dams July 2026","2018434",false,-1,"","","off network","","","","yes",-1,-1,-1,0,"Unknown","Unknown","No","","Unknown","not identified as a priority by resource managers",0,0,61,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Not assessed","Not yet evaluated","Unknown","Unknown",,-1,0,0,"no",0,0,"Unknown","Unknown or none",0,0,0,"not recorded","off network","","Unknown","no","","no","no","Mohican, Munsee Lenape","Average","Not assessed / not a brook trout population","","no","Atlantic Coastal Fish Habitat Partnership, Eastern Brook Trout Joint Venture","Lower Hudson","Hackensack-Passaic","Black Brook-Passaic River","02","020301","02030103","0203010306","020301030602","New Jersey","Morris","NJ07","no","no","no","no","no","off network","stream is identified by NHD as a canal/ditch",-1,-1,-1,-1,-1,"","",-1,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network","off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"",-1,-1,-1,-1,-1,-1,"",-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network","off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"https://tool.aquaticbarriers.org/report/dams/NJ933982"
39.648037,-75.44314,"","NJ933985","Estimated Dams July 2026","2028789",true,1.0000200496706e+13,"","1a","yes","","","","yes",-1,0.285524,0.602,0,"Unknown","Unknown","No","","Unknown","not identified as a priority by resource managers",0,0,44,"Unknown","Unknown","Unknown","No barrier","Unknown","Unknown","Not assessed","Not yet evaluated","Unknown","Unknown",,1.1171219,0,0,"no",0,0,"Unknown","Unknown or none",0,0,0,"not recorded","not located on a reach associated with anadromous / catadromous species habitat","","Unknown","no","","no","no","Lenapehoking (Lenni-Lenape)","Average","Not assessed / not a brook trout population","","no","Atlantic Coastal Fish Habitat Partnership","Lower Delaware","Cohansey-Maurice","Salem River-Frontal Delaware River","02","020402","02040206","0204020601","020402060106","New Jersey","Salem","NJ02","yes","no","no","no","no","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",2,-1,-1,-1,-1,"","",-1,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network","off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"",-1,-1,-1,-1,-1,-1,"",-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network","off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"https://tool.aquaticbarriers.org/report/dams/NJ933985"
40.97387,-74.385994,"","NJ933987","Estimated Dams July 2026","2017601",true,1.0000100004453e+13,"","1a","no","","","","yes",-1,-1,0.6058,0,"Unknown","Unknown","No","","Unknown","not identified as a priority by resource managers",0,0,48,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Not yet evaluated","Unknown","No",,9.137802,0,0,"no",0,0,"Unknown","Unknown or none",0,1,0,"Salvelinus fontinalis","not located on a reach associated with anadromous / catadromous species habitat","","Unknown","no","","no","no","Mohican, Munsee Lenape","Slightly below average","Not assessed / not a brook trout population","","no","Atlantic Coastal Fish Habitat Partnership, Eastern Brook Trout Joint Venture","Lower Hudson","Hackensack-Passaic","Lower Pequannock River","02","020301","02030103","0203010305","020301030502","New Jersey","Morris","NJ11","no","no","yes","no","no","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",2,-1,-1,-1,-1,"","",-1,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network","off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"",-1,-1,-1,-1,-1,-1,"",-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network","off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"https://tool.aquaticbarriers.org/report/dams/NJ933987"
40.321175,-74.6269,"","NJ934016","Estimated Dams July 2026","2014488",false,-1,"","","off network","","","","yes",-1,-1,-1,0,"Unknown","Unknown","No","","Unknown","not identified as a priority by resource managers",0,0,33,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Not assessed","Not yet evaluated","Unknown","Unknown",,-1,0,0,"no",0,0,"Unknown","Unknown or none",0,0,0,"not recorded","off network","","Unknown","no","","no","no","Lenapehoking (Lenni-Lenape)","Below average","Not assessed / not a brook trout population","","no","Atlantic Coastal Fish Habitat Partnership","Lower Hudson","Raritan","Upper Millstone River","02","020301","02030105","0203010503","020301050307","New Jersey","Mercer","NJ12","no","no","no","no","no","off network","stream is identified by NHD as a canal/ditch",-1,-1,-1,-1,-1,"","",-1,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network","off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"",-1,-1,-1,-1,-1,-1,"",-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network","off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"https://tool.aquaticbarriers.org/report/dams/NJ934016"
40.534542,-74.71091,"","NJ934017","Estimated Dams July 2026","2017485",false,-1,"","","off network","","","","yes",-1,-1,-1,0,"Unknown","Unknown","No","","Unknown","not identified as a priority by resource managers",0,0,259,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Not assessed","Not yet evaluated","Unknown","Unknown",,-1,0,0,"no",0,0,"Unknown","Unknown or none",0,3,0,"not recorded","off network","Joint Ownership or Regional land","Unknown","yes","","no","no","Lenapehoking (Lenni-Lenape)","Below average","Not assessed / not a brook trout population","","no","Atlantic Coastal Fish Habitat Partnership, Eastern Brook Trout Joint Venture","Lower Hudson","Raritan","Lower South Branch Raritan River","02","020301","02030105","0203010501","020301050109","New Jersey","Somerset","NJ07","no","no","no","no","no","off network","stream is identified by NHD as a canal/ditch",-1,-1,-1,-1,-1,"","",-1,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network","off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"",-1,-1,-1,-1,-1,-1,"",-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network","off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"https://tool.aquaticbarriers.org/report/dams/NJ934017"
39.776054,-74.69169,"","NJ934079","Estimated Dams July 2026","2035121",true,1.0000200628113e+13,"","1a","no","","","","yes",-1,-1,1.1968,0,"Unknown","Unknown","No","","Unknown","not identified as a priority by resource managers",0,0,51,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Not assessed","Not yet evaluated","Unknown","Unknown",,8.50159,0,0,"no",0,0,"Unknown","Unknown or none",0,0,0,"not recorded","not located on a reach associated with anadromous / catadromous species habitat","State land","Unknown","yes","","no","no","Lenapehoking (Lenni-Lenape)","Average","Not assessed / not a brook trout population","","no","Atlantic Coastal Fish Habitat Partnership","Mid Atlantic Coastal","Mullica-Toms","Springers Brook","02","020403","02040301","0204030106","020403010601","New Jersey","Burlington","NJ03","no","no","yes","no","no","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",2,-1,-1,-1,-1,"","",-1,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network","off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"",-1,-1,-1,-1,-1,-1,"",-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network","off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"https://tool.aquaticbarriers.org/report/dams/NJ934079"
40.01268,-74.56604,"","NJ934087","Estimated Dams July 2026","2035815",true,1.0000200590794e+13,"Bowkers Run","1a","yes","","","","yes",-1,0.817593,1.2356,0,"Unknown","Unknown","No","","Unknown","not identified as a priority by resource managers",0,0,94,"Unknown","Unknown","Unknown","No barrier","Unknown","Unknown","Not assessed","Not yet evaluated","Unknown","Unknown",,6.586269,0,0,"no",0,0,"Unknown","Unknown or none",0,0,0,"not recorded","not located on a reach associated with anadromous / catadromous species habitat","Department of Defense","Unknown","yes","","no","no","Lenapehoking (Lenni-Lenape)","Slightly below average","Not assessed / not a brook trout population","","no","Atlantic Coastal Fish Habitat Partnership","Lower Delaware","Lower Delaware","Gaunts Brook-North Branch Rancocas Creek","02","020402","02040202","0204020201","020402020103","New Jersey","Burlington","NJ03","yes","no","no","no","no","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",3,-1,-1,-1,-1,"","",-1,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network","off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"",-1,-1,-1,-1,-1,-1,"",-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network","off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"https://tool.aquaticbarriers.org/report/dams/NJ934087"
40.810028,-75.033676,"","NJ934103","Estimated Dams July 2026","2026056",true,1.0000200385603e+13,"","1a","no","","","","yes",-1,0.219723,1.3709999,0,"Unknown","Unknown","No","","Unknown","not identified as a priority by resource managers",0,0,40,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Not yet evaluated","Unknown","No",,0.65074205,0,0,"no",0,0,"Unknown","Unknown or none",1,11,0,"Salvelinus fontinalis","not located on a reach associated with anadromous / catadromous species habitat","Private easement","Unknown","no","","no","no","Lenapehoking (Lenni-Lenape), Mohican, Munsee Lenape","Average","Other population","","no","Atlantic Coastal Fish Habitat Partnership, Eastern Brook Trout Joint Venture","Upper Delaware","Middle Delaware-Musconetcong","Buckhorn Creek-Delaware River","02","020401","02040105","0204010506","020401050603","New Jersey","Warren","NJ07","no","no","yes","no","no","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",2,-1,-1,-1,-1,"","",-1,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network","off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"",-1,-1,-1,-1,-1,-1,"",-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network","off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"https://tool.aquaticbarriers.org/report/dams/NJ934103"
40.139553,-74.55143,"","NJ934105","Estimated Dams July 2026","2034584",true,1.0000200586627e+13,"","1a","yes","","","","yes",-1,0.832937,1.3874,0,"Unknown","Unknown","No","","Unknown","not identified as a priority by resource managers",0,0,72,"Unknown","Unknown","Unknown","No barrier","Unknown","Unknown","Not assessed","Not yet evaluated","Unknown","Unknown",,3.2677305,0,0,"no",0,0,"Unknown","Unknown or none",0,1,0,"not recorded","not located on a reach associated with anadromous / catadromous species habitat","","Unknown","no","","no","no","Lenapehoking (Lenni-Lenape)","Average","Not assessed / not a brook trout population","","no","Atlantic Coastal Fish Habitat Partnership","Lower Delaware","Crosswicks-Neshaminy","Middle Crosswicks Creek","02","020402","02040201","0204020101","020402010103","New Jersey","Monmouth","NJ03","yes","no","no","no","no","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",2,-1,-1,-1,-1,"","",-1,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network","off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"",-1,-1,-1,-1,-1,-1,"",-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network","off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"https://tool.aquaticbarriers.org/report/dams/NJ934105"
40.19166,-74.51176,"","NJ934111","Estimated Dams July 2026","2020280",false,-1,"","","off network","","","","yes",-1,-1,-1,0,"Unknown","Unknown","No","","Unknown","not identified as a priority by resource managers",0,0,200,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Not assessed","Not yet evaluated","Unknown","Unknown",,-1,0,0,"no",0,0,"Unknown","Unknown or none",0,1,0,"not recorded","off network","State land","Unknown","yes","","no","no","Lenapehoking (Lenni-Lenape)","Below average","Not assessed / not a brook trout population","","no","Atlantic Coastal Fish Habitat Partnership","Upper Delaware","Middle Delaware-Musconetcong","Upper Assunpink Creek","02","020401","02040105","0204010508","020401050801","New Jersey","Monmouth","NJ03","no","no","no","no","no","off network","stream is identified by NHD as a canal/ditch",-1,-1,-1,-1,-1,"","",-1,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network","off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"",-1,-1,-1,-1,-1,-1,"",-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network","off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"https://tool.aquaticbarriers.org/report/dams/NJ934111"
40.846836,-74.87376,"","NJ934128","Estimated Dams July 2026","2035247",false,-1,"","","off network","","","","yes",-1,-1,-1,0,"Unknown","Unknown","No","","Unknown","not identified as a priority by resource managers",0,0,51,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Not assessed","Not yet evaluated","Unknown","Unknown",,-1,0,0,"no",0,0,"Unknown","Unknown or none",0,0,0,"Salvelinus fontinalis","off network","","Unknown","no","","no","no","Lenapehoking (Lenni-Lenape), Mohican, Munsee Lenape","Slightly above average","Not assessed / not a brook trout population","","no","Atlantic Coastal Fish Habitat Partnership, Eastern Brook Trout Joint Venture","Upper Delaware","Middle Delaware-Musconetcong","Upper Pohatcong Creek","02","020401","02040105","0204010504","020401050401","New Jersey","Warren","NJ07","no","no","no","no","no","off network","stream is identified by NHD as a canal/ditch",-1,-1,-1,-1,-1,"","",-1,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network","off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"",-1,-1,-1,-1,-1,-1,"",-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network","off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"off network",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"https://tool.aquaticbarriers.org/report/dams/NJ934128"
